,Calciatore,Ruolo,Squadra,Partite Giocate,MV,FM,Gol,Gol Subiti,Rigori,Rigori Parati,Assist,Ammonizioni,Espulsioni,QA,ExpectedCost_1000,Classifica
570,Donnarumma An.,p,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
571,Ujkani,p,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
572,Tambe',d,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
573,Fetfatzidis,c,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,16
574,Panico,a,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
575,Berni,p,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,7
576,Andreolli,d,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,7
577,Biraghi,d,CHI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,14
578,Dimarco,d,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,7
579,Vidic,d,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,7
580,Kovacic,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,14,-,7
581,Schelotto,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,7
582,Shaqiri,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,13,-,7
583,Puscas,a,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,5,-,7
584,Rubinho,p,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,1
585,De Ceglie,d,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,1
586,Magnusson,d,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,1
587,Llorente,a,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,13,-,1
588,Guerrieri,p,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
589,Cana,d,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,5
590,Crecco,c,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
591,Oikonomidis,c,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
592,Perea,a,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,5
593,Rozzi,a,LAZ,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,5
594,Agazzi,p,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,6
595,Simic S,d,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,6
596,Mastour,c,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,6
597,Andujar,p,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
598,Rafael Cabral,p,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
599,Henrique A.b.,d,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
600,Luperto,d,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
601,Dezi,c,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,3
602,Inler,c,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,8,-,3
603,Vargas E,a,NAP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,5,-,3
604,Milanovic,d,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,19
605,Terzi,d,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,19
606,Velazquez Ja,d,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,19
607,Benali,c,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,19
608,Bolzoni,c,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,19
609,Della Rocca,c,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,19
610,N'goyi,c,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,19
611,Bentivegna,a,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,1,0,1,-,19
612,Joao Silva,a,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,19
613,Matheus Cassini,a,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,19
614,Lobont,p,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
615,Svedkauskas,p,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
616,Capradossi,d,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
617,Cole,d,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
618,Yanga Mbiwa,d,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,6,-,2
619,Doumbia,a,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,8,-,2
620,Ibarbo,a,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,12,-,2
621,Sanabria,a,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
622,Puggioni,p,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
623,Salamon,d,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
624,De Vitis,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
625,Lulic K,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
626,Marchionni,c,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
627,Oneto,a,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
628,Perilli,p,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
629,Pomini,p,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
630,Dell'orco,d,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
631,Fontanesi,d,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
632,Gliozzi,a,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,12
633,Castellazzi,p,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
634,Gomis L,p,FRO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
635,Vesovic,d,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
636,Stevanovic A.,c,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
637,Amauri,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,9
638,Morra,a,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
639,Meret,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
640,Romo,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
641,Scuffet,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
642,Faraoni,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,13
643,Neuton,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
644,Hallberg,c,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
645,Lucas Evangelista,c,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
646,Verre,c,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,13
647,Geijo,a,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,13
648,Lopez N.,a,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,12,-,13
649,Zapata A,a,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
650,Winck,d,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
651,Iniguez,c,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
652,Insua,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
653,Perisan,p,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
654,Baez,a,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,8
655,Rodriguez A,a,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,10
656,Federico Gino,c,CAR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
657,Ponce,a,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
658,Vitale,c,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,1
659,Krivicic,c,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,15
660,Ponce A,a,SAM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,10
661,Mendez,a,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,2
662,Bruno Gomes,a,GEN,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,16
663,Mantovani,d,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,9
664,Audero,p,JUV,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,1
665,Arteaga,a,PAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,-,19
666,Gnahore',c,CAR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
667,Marcone,p,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,
668,Sporkslede,c,CHI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
669,Benalouane,d,FIO,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,-,8
670,Ninkovic,c,CHI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,-,14
671,Miranda Rada,a,CHI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,14
672,Balic,c,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,13
673,Livieri,p,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,-,6
